Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Argentina,ARG,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,..,..,6.68857357014149,5.86968885291662,7.77962349786151,9.66091420309861,9.65126038939637,8.57236744868326,7.24694292585774,6.71862708602073,4.74659497494675,6.68296794672083,3.76729881078164,7.58982608387925,14.5301665698237,13.2273460440194,17.6895275731992,16.397086069509,12.4396425343018,16.5660073634358,10.3040221977614,10.8347900313426,12.7741097946335,10.2882887862536,10.4209797805095,12.115361898229,8.9765296957437,11.41790619523,..,..,..,..,2.85389726702169,2.39922961022768,2.93248951329066,4.19459165223073,3.63618512096113,2.95855159415142,2.54436462240096,2.64965585280262,3.66941772776535,3.92558892601243,4.73965294799092,3.45166140173827,4.10566988818631,4.96619298982646,4.69964207443339,6.02027531045093,7.19589214547063,6.28632575765177,7.89065092058145,12.7181118945673,12.8610259434896,16.1489742219465,16.5564884173216,10.9366808881128,8.40969351332395,8.1669181849067,9.59245223609491,8.5363177592406,6.05806075448223,9.20147449693219,15.6887992367548,10.5352904820124,6.21877402105712
Argentina,ARG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,150797810295.884,158982878499.524,157628310158.567,149261089202.812,164381681831.918,181755894112.433,180556802912.311,186320169964.576,195305461613.156,214210104570.482,220734180309.322,233223609573.669,237021461356.448,243685921868.226,257171024124.452,257097956426.363,251909073021.038,269376820356.431,257238364643.474,283535234199.299,287841521828.634,272903153784.458,270895516738.16,282677015450.457,287117132733.287,272218554792.861,288969188904.054,296785426416.393,293550663101.649,272541389928.67,265817211205.311,290094591011.844,313120244489.89,338817957426.035,358592053441.545,348389357874.283,367643757074.802,397463514160.866,412766570325.764,398792535409.293,395646066535.875,378202665751.853,336999433710.193,366780211148.674,399898899166.738,435296589745.339,470325565798.353,512690850741.56,533491913656.279,501917060966.235,552738161802.463,585924294024.785,579910247223.428,593858966307.156,578937574935.696,594749285413.212,582376550428.09,598790850843.677,583118120294.002,571450737224.442,514874343768.066,568636554720.066,598603016935.287,588959512629.692,578834679333.011
Argentina,ARG,GDP (constant LCU),NY.GDP.MKTP.KN,182932009390,192861271430,191218051890,181067821330,199410530600,220487093700,219032482640,226023992090,236924000870,259857121160,267771442210,282922301410,287529454900,295614075960,311972780690,311884142660,305589536220,326779566190,312054471110,343955061570,349178995840,331057342230,328621888570,342913961040,348300243340,330226858890,350546962680,360028798200,356104724290,330618488450,322461423550,351912181900,379844477800,411018234600,435006083700,422629248800,445986656500,482160842800,500724897600,483773071300,479956106900,458795611600,408812193300,444939093600,485115195200,528055942500,570549404200,621942502600,647176159700,608872876400,670523679400,710781597200,703485989500,720407105300,702306046000,721487146600,706477848600,726389947800,707377443000,693223803600,624591286200,689809934000,726162087500,714463604500,702181223900
Argentina,ARG,GDP (current LCU),NY.GDP.MKTP.CN,0.1315089166,0.1668071896,0.2131359279,0.2534708977,0.359472096,0.4818600118,0.6012399793,0.8004699945,0.9252899885,1.0939699411,1.2001999617,1.664659977,2.7786400318,4.7289600372,6.5193099976,19.402299881,102.33899689,283.90499878,708.61102295,1932.1400146,3840.3999023,7474.2998047,21852.5,109490,790920,5305000,9984100,23332300,111062000,3244039936,68921999360,180898005000,226638004200,236504973300,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,312580000000,375909500000,485115194700,582538172900,715904271700,896980174100,1149646090600,1247929268900,1661720925900,2179024103600,2637913848200,3348308488200,4579086425400,5954510895700,8228159556500,10660228494800,14744810677300,21558444149200,27209814143300,46219083510300,82652824186400,191404996704200,579245803234900
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,15865474315.4056,20132220374.9093,18337691145.3688,18272123664.4715,25605249381.7597,28344705966.6389,28630474727.9023,24256667553.2569,26436857247.4982,31256284543.6155,31584210365.5447,33293199095.4881,34733000536.2862,52544000116.9037,72436777342.4554,52438647921.9226,51169499892.1722,56781000101.0848,89049453088.3282,69252328951.6441,76961923741.0701,78676842366.5529,84307486836.724,103979106777.911,116915052107.031,88150891728.1064,105872372613.857,108810885301.253,126890235049.092,76629728760.123,141352654305.163,189719984268.485,228778917308.17,236741715015.015,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,97724004251.8602,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530158122010.442,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965,486564085480.036,632790070063.124,646075277525.125,633266692533.689
Argentina,ARG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.18895053077512E-11,8.64907652859395E-11,1.11462242080893E-10,1.39986716490085E-10,1.8026735845815E-10,2.18543409373263E-10,2.74498089074849E-10,3.54152666315735E-10,3.90542952635561E-10,4.20989017432552E-10,4.48218059324916E-10,5.88380614997062E-10,9.66384481466911E-10,1.59970732849673E-09,2.0897047438501E-09,6.22099594917571E-09,3.34890383211041E-08,8.6879666954123E-08,2.27079272547969E-07,5.6174199204415E-07,1.09983703145184E-06,2.25770549426669E-06,6.64973964305643E-06,3.19292920206385E-05,0.000227079944709636,0.00160647138692226,0.00284814905360172,0.006480676022766,0.0311880164525857,0.981203426102591,21.3737192502697,51.4043032052253,59.6659994934379,57.5412362252407,59.180781521562,61.0539262799835,61.0219489829064,60.7388601486823,59.7030927427165,58.6066105825432,59.214529394292,58.5656756966243,76.4605374112749,84.4856083466432,99.9999998969317,110.317511084538,125.47629818382,144.222363056105,177.640364739783,204.957277170641,247.824346395484,306.567321408416,374.977453364052,464.780047776689,652.007262571679,825.310738210731,1164.67339673925,1467.56277769074,2084.4332574088,3109.88226850322,4356.4191087013,6700.26354104376,11382.1453376826,26790.027581342,82492.3514783973
Argentina,ARG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.3737192502697,51.4043032052253,59.6659994934379,57.5412362252407,59.180781521562,61.0539262799835,61.0219489829064,60.7388601486823,59.7030927427165,58.6066105825432,59.214529394292,58.5656756966243,76.4605374112749,84.4856083466431,99.9999998969317,110.317511084538,125.47629818382,144.222363056105,177.640364739783,204.957277170641,247.824346395484,306.567321408416,374.977453364052,464.780047776689,652.007262571679,825.310738210731,1164.67339673925,1467.56277769074,2084.4332574088,3109.88226850322,4356.4191087013,6700.26354104376,11382.1453376826,26790.027581342,82492.3514783973
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.42784287621933,-0.852021521903339,-5.30819682539126,10.1302976615431,10.5694333376394,-0.659726170629824,3.19199662339177,4.82250077932424,9.67952601078326,3.04564331917115,5.65813108184925,1.62841651825939,2.81175403849035,5.5338043957736,-0.0284121037110907,-2.01825151683394,6.93414775653342,-4.50612480201359,10.2227634638681,1.51878394990179,-5.18978914135593,-0.735659159103619,4.34909327926756,1.57073870182023,-5.18902435343904,6.15337706275693,2.70486882770558,-1.08993334133791,-7.15694965597953,-2.46721377810472,9.13311056738961,7.93729155643076,8.20697907221228,5.83620070368526,-2.84520961057079,5.52668982715234,8.1110467707457,3.85017885156228,-3.38545704063269,-0.78899893905691,-4.40883968258557,-10.8944848285903,8.83704079576924,9.02957330068152,8.85165992013437,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.9004848136464,10.4418119882506,5.26987967384072,-1.61100162090189,-1.71910514722377
Argentina,ARG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7397.10965495682,7670.59545571641,7480.27172420174,6967.75019555221,7551.02490778789,8219.55155637229,8041.22487411475,8172.27456469042,8436.30856351031,9111.9459748551,9244.12251785153,9614.61061692134,9617.68814943737,9729.53258885903,10100.4469136163,9936.49583447894,9584.74851751038,10088.3374871635,9480.94009490414,10284.6064087552,10275.7987023886,9587.67379423426,9365.68465387847,9617.7000569575,9614.44726215357,8973.31874865813,9378.46866394349,9484.45876638052,9236.80771302535,8445.4100923428,8115.09386370753,8729.82318518892,9293.18692251748,9920.67358582437,10359.8927204871,9934.10776139515,10352.1400002191,11056.6881331002,11348.2022124673,10838.3199346387,10631.6503639029,10051.9448463043,8861.56199282278,9545.53194119994,10302.4465316428,11099.7509190602,11870.2791559298,12811.9021206578,13197.3570267029,12285.3784651865,13387.1553748458,14040.6189124444,13754.4254235596,13946.0950832252,13456.1319159151,13679.6264980954,13265.8860639123,13520.1129846159,13058.3285449954,12706.3978108968,11393.0505957877,12549.2811699342,13182.7933950725,12933.2497342121,12667.0313654373
Argentina,ARG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,8973.39377942117,9305.15792755052,9074.27723656258,8452.54013767812,9160.10754151701,9971.09360899602,9754.76647368009,9913.74214567364,10234.0403639079,11053.6524592948,11213.9951098752,11663.4322222904,11667.1655603675,11802.8434458909,12252.797610386,12053.9094415896,11627.2066707447,12238.1077305448,11501.2772338271,12476.2004995122,12465.5159184789,11630.7553081425,11361.4614806767,11667.1800053159,11663.2340575037,10885.4845197563,11376.9696942553,11505.5457151949,11205.1215596391,10245.081379388,9844.37654607638,10590.1013665422,11273.5148742368,12034.7155571839,12567.5299177422,12051.0124830268,12558.1251346484,13412.8086702184,13766.4428257772,13147.9073878122,12897.1976475295,12193.960014432,10749.913002718,11579.6332537847,12497.8422562539,13465.0479033355,14399.7715467738,15542.0492806977,16009.6425458367,14903.3262773746,16239.8858970933,17032.5989859734,16685.4192099986,16917.9326391585,16323.560966604,16594.6810374181,16092.7747508315,16401.1760555592,15840.9878454051,15414.0625722301,13820.8481574103,15223.4652234788,15991.9754829468,15689.255415446,15366.3073498147
Argentina,ARG,GDP per capita (current LCU),NY.GDP.PCAP.CN,6.4509283973424E-09,8.04810230260371E-09,1.01143928605088E-08,1.18324333987421E-08,1.65126838970185E-08,2.17911679248994E-08,2.67766475639659E-08,3.51097821405699E-08,3.9968323411121E-08,4.65346628787942E-08,5.02631512542734E-08,6.86253742392777E-08,1.12749677402443E-07,1.88810951574912E-07,2.56047292918589E-07,7.49873218078599E-07,3.89383969763966E-06,1.06324272377841E-05,2.61170166762998E-05,7.00840572173821E-05,0.000137100360232955,0.000262588201616648,0.000755507608111142,0.00372524797447084,0.0264848654491348,0.174872194137737,0.324033054675487,0.74563714245302,3.49465515555246,100.525089501554,2104.10940489776,5443.76781619807,6726.45532775479,6924.924107795,7437.56242327594,7357.6162773788,7663.21271287469,8146.78710021431,8218.99212764682,7705.54288252851,7637.01489203628,7141.47507662826,8219.44125312269,9783.12359877017,12497.8422433725,14854.3057133005,18068.3002838188,22415.1107399666,28439.5874119598,30545.4517459637,40246.3910798438,52216.3824775357,62566.5600367689,78631.1754031091,106430.803012574,136957.684573632,187428.266320106,240697.554894913,330194.818951711,479359.198789775,602094.070114013,1020012.29005223,1820229.89183557,4203155.85310516,12676028.2682599
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,778.251706763404,971.338043308372,870.217490905403,852.972425139433,1176.20086190313,1281.83337976859,1275.07843418966,1063.93283833587,1141.95211617341,1329.56181832409,1322.71454216808,1372.50746646061,1409.37097316211,2097.89945010806,2844.96990526761,2026.68435752865,1946.91990388248,2126.48546048047,3282.06304446289,2511.97332905958,2747.5022751674,2764.08641421079,2914.76708504176,3537.7473459832,3915.03492645691,2905.77565536137,3436.07819471053,3477.30131979313,3992.70330179156,2374.57321551641,4315.33403111588,5709.24784079504,6789.99611136495,6931.85596375876,7437.56242327594,7357.6162773788,7663.21271287469,8146.78710021431,8218.99212764682,7705.54288252851,7637.01489203628,7141.47507662826,2569.69963519124,3320.47775133903,4242.02099089422,5067.65342293276,5869.38028970204,7185.25155147027,8944.1102657357,8150.23527028221,10260.1313108254,12704.2831819684,12949.717486654,12963.675773326,12233.1444119186,13679.6264980954,12699.9623137756,14532.5009308511,11752.7998922979,9955.97478680428,8535.59938004389,10738.0179223384,13935.6811110049,14187.4827252965,13858.2039802008
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.69719814247078,-2.48121195562244,-6.85164319621322,8.3710623352716,8.85345574605236,-2.16954271817043,1.62972299154983,3.23085080817873,8.00868538956887,1.45058523570245,4.00782333157468,0.0320089147512164,1.16290357603461,3.81225224716344,-1.62320618621685,-3.53995334802055,5.25406554729264,-6.0207877961285,8.47665216535873,-0.0856397028385061,-6.69655885721481,-2.31535975378387,2.69083801550656,-0.0338209216825902,-6.66838660626058,4.51505097092362,1.1301429501441,-2.61112478271322,-8.56786939027158,-3.91119229289714,7.57513507305919,6.45332357113911,6.75211494763417,4.42731162216963,-4.10993598659498,4.20805017284493,6.80582114293425,2.63654066984506,-4.49306655170841,-1.90684139222867,-5.45263903304014,-11.8423138177008,7.71839038006088,7.92951713016532,7.73898107569444,6.94185160089025,7.93261011269163,3.00856892610517,-6.9103121153056,8.96819672899282,4.88127252804149,-2.0383253093713,1.39351266056681,-3.51326421042003,1.66091253843923,-3.02450095578762,1.91639608148853,-3.41553683867816,-2.69506723533574,-10.3361096878518,10.1485599877349,5.04819532337936,-1.89294979737558,-2.05840275449496
Argentina,ARG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17007.2844317191,18295.6091996812,19476.2840606477,20791.3451479504,21711.842788091,20819.4999479903,21695.5949515372,23172.1583398342,23783.1017185449,22714.5111302701,22281.3814299958,21066.4581290433,18571.7020471274,20005.1385113465,21591.449396517,23262.4075792816,24877.2493922296,26850.6645932771,27658.4853446831,25747.1976809995,28056.2570212342,29425.7593876084,28825.9666865361,29227.6601818437,28200.8152571318,28669.2061336796,27802.1057201498,28334.904184742,27367.115094108,26629.5529419501,23877.0931404855,26300.274261175,27627.9634764636,27104.9799978169,26547.0503429365
Argentina,ARG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7158.30849157078,7960.97844018808,8667.85280386599,9472.445099428,10103.0297415979,9890.92470924836,10495.8392452531,11403.4807926041,11835.6769869109,11463.8533083263,11499.9828002518,11117.754923787,9953.46492880857,10933.3925491594,12117.6797423098,13464.8128470561,14843.5778659642,16455.1129801674,17276.7570886806,16182.0753477677,17847.6110373178,19104.9909405228,19430.4178068112,19928.989490167,19487.4181748868,19899.1499275245,20105.761359796,23385.0740904917,24410.3919063335,23516.8261980886,22393.3479575353,26300.274261175,29597.6938429263,30082.3045247325,30175.5359656699
Argentina,ARG,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46288.9540312011,48984.9189201794,53587.0014024061,56342.6298445891,58998.3741851723,59538.0322209008,60883.4696143417,60428.0871112247,58986.2199330374,58552.4159474895,57363.1163045418,53152.2756157438,53402.4384761842,55372.0006494235,58492.0948828661,61047.783669524,65213.8451434454,67241.6105325519,62578.8318819811,67965.7783189913,70154.7796410961,68915.6772805938,70098.6605034767,68224.4053940086,69722.7053276355,68102.8907306326,69702.6851895696,66889.2867265136,64545.6690918665,63088.8422580423,62199.2099349718,62416.5815974919,59585.9258245395,59087.9897702683
Argentina,ARG,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5841666147461,13.2061735064436,13.8396971311064,14.5129388940928,14.1858550395442,13.813376470827,14.1423057509502,14.7838716518369,14.4305074782259,13.6274642194452,13.558749079685,13.8725870863692,12.5124569476107,12.5769659582675,12.4024004726942,13.5844267707113,13.9445160033683,14.5459979589778,14.6386948831335,14.9454575062251,15.3644422422099,15.775710097913,15.1906709644075,15.1552575089064,14.7523333205872,14.9337558649021,14.7111192550916,15.113322095824,15.1469310721001,14.9821801811851,14.7033270437942,15.1019616864017,15.2745307379409,14.7947544913286,..
Argentina,ARG,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.29663316323883,5.74640950266979,6.1593093019679,6.61203091610452,6.60101110593542,6.56245668698883,6.84172838084232,7.27543778829765,7.18135200743418,6.87768492485832,6.99801229556607,7.32121282279115,6.70602517126501,6.87367927101139,6.96054786336962,7.86297649883301,8.32031330456629,8.91434321831255,9.14399947934333,9.39319775569481,9.77388354892658,10.2425495475187,10.2394166625501,10.3336690565258,10.1942048785592,10.3654438686264,10.6386996746079,12.473172828113,13.5104676681024,13.2309140959832,13.7896483750294,15.1019616864017,16.3635254824729,16.4198722896179,..
Argentina,ARG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,557088925124.231,607968472614.51,656224702857.102,710080926887.272,751522674939.001,730140279566.018,770492868120.735,832987905019.268,865059429174.392,835773213823.75,829178972033.759,792621800475.08,706269738674.223,768683083609.037,838091886093.454,912276929668.686,985689236302.599,1074476681421.66,1118070705029.3,1051897409980.83,1158406210935.09,1227956360246.09,1215352364993.03,1244585524448.65,1213313877880.72,1246451419104.46,1220521143173.66,1254921567938.2,1222075295207.81,1197623267200.44,1079052757506.56,1191725417699.43,1254527913254.77,1234317448237.57,1213098233451.83
Argentina,ARG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,234476844277.352,264545654095.111,292050532479.084,323509736778.801,349701129033.532,346874927371.834,372747062317.193,409929944205.048,430497422050.132,421808836974.514,427960175928.847,418303583400.374,378523791536.921,420107758525.601,470358838992.398,528046724347.489,588133949216.688,658480356265.582,698398185512.872,661115953562.315,736904550750.838,797263881242.037,819219854484.205,848625298160.51,838428063163.02,865155580188.784,882649216798.351,1035699067575.93,1090043170151.08,1057633159930.82,1011999397129.76,1191725417699.43,1343969240640.99,1369900046451.38,1378906089397.47
Argentina,ARG,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68921999360.0002,180898005000,226638004200,236504973300,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,312580000000,375909500000,485115194700,582538172899.999,715904271700,896980174099.997,1149646090600,1247929268900,1661720925900,2179024103600,2637913848200,3348308488200,4579086425400,5954510895700,8228159556500,10660228494800,14744810677300,21558444149200,27209814143300,46219083510300,82652824186399.9,191404996704200,579245803234900
Argentina,ARG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.88044509523395,7.78963204832989,12.1923745358372,10.2521949603684,7.22902581011462,8.08948631250583,10.8043385563998,9.73927816603499,9.82935062849218,9.50117537009171,9.74254326207249,10.1462160701663,9.3516969606052,11.5393235681285,13.1532327349931,12.5891776401825,9.42009472768441,9.01540997692467,11.1661116654098,11.0078459559273,..,..,..,..,..,..,..,4.7144944990421,4.32191028434568,4.49439596541391,3.13542839161188,3.32176128752774,2.97553802761558,13.5103784728742,13.1869043660659,13.3494556774505,12.5016776609201,12.0620142457633,12.4947749986829,13.7232114149469,13.7841913064131,14.1562743129569,12.235247296692,11.4380567929249,11.114636067696,12.1418612359575,12.4294153726307,12.9893238963619,13.6335132595631,15.903896746884,15.1637178886417,15.6889565165983,16.6454378106252,16.8062377968797,16.9498757371062,18.098379759087,17.6545781863509,17.6968939223042,15.8050971558947,16.4432415862976,16.8730073837365,15.9158179423023,15.8356571842994,16.3874689950096,15.0308136208788
Argentina,ARG,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.444679213709009,0.760544047764938,2.16969549390515,3.21958426280575,3.35688000456005,2.62183855162084,0.577056274949527,-2.06940281826581,-5.07813931802431,1.46082229558715,2.71800069885624,9.85543506813875,3.722523138301,7.82977850975357,5.01507838599295,5.6342542143168,5.45217570634782,4.56490954976077,3.00929601702897,5.32258741050417,2.9450304007775,6.9460061935652,-0.52437566428037,2.63712454374637,-1.89140929409746,-6.40012823679032,-2.02157239618136,7.12458444603834,2.96972044452292,1.53504720958759,-3.17924426792419
Argentina,ARG,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54358207283.3555,54599926932.0895,55015183426.4555,56208845382.2229,58018536522.4538,59966149173.9144,61538364790.8786,61893475786.4057,60612650454.1591,57534655619.7498,58375134696.7324,59961771265.7479,65871264698.5495,68323337768.4445,73672903786.1845,77367657660.2989,81726748172.5424,86182634081.9939,90116793375.4382,92828674449.1595,97769561788.7283,100648905106.113,107639984288.54,107075546405.895,109899261920.516,107820617066.406,100919959308.458,98879789268.8406,105924563355.364,109070226769.1,110744506241.61,107223667874.882
Argentina,ARG,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48879955100,49097314100,49470720800,50544084800,52171394200,53922725300,55336492100,55655814800,54504071800,51736279100,52492054200,53918788600,59232719800,61437671500,66248105100,69570499500,73490278300,77497097400,81034769800,83473345900,87916287700,90505449100,96791963200,96284409700,98823549500,96954391700,90749186300,88914625800,95249423400,98078065000,99583609600,96417603400
Argentina,ARG,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,0.0129936663,0.0129936663,0.0259863306,0.0259863306,0.0259863306,0.0389799997,0.0649600029,0.0779599994,0.0909499973,0.1039400026,0.1169300005,0.1688999981,0.2598499954,0.5456900001,0.8575000167,2.4425899983,9.6404304504,25.595199585,79.124298096,212.68699646,..,..,..,..,..,..,..,1100000,4800000,145800000,2160999936,6008999900,6743700000,31952717000,33948366600,34445834100,34023284500,35324694300,37352911200,38908460700,39175188600,38037449000,38244936000,42996742100,53918788400,70730976600,88982715600,116511660100,156737152200,198469382400,251978673300,341866144100,439092309100,562724686700,776149459000,1077669994700,1452646862200,1886529328600,2330431653000,3544907053700,4591113949500,7356145186100,13088617891300,31366434489800,87065357091000
Argentina,ARG,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1567579478.83209,1568225890.36433,2235799985.66842,1873293741.48124,1851010086.55162,2292941109.49128,3093333419.90704,2362424326.82205,2598571394.01054,2969714408.66378,3077105358.84717,3377999916.89886,3248124955.47887,6063222189.12736,9527777909.5819,6601594539.00068,4820215361.52499,5119039948.11081,9943361369.27948,7623189691.88905,..,..,..,..,..,..,..,5129883201.88656,5484082118.41714,3444043437.70259,4432011255.38107,6302044992.13424,6807403683.6718,31984701701.7017,33948366600,34445834100,34023284500,35324694300,37352911200,38908460700,39175188600,38037449000,11956773588.4449,14593470488.4092,18301129726.4273,24130382300.7642,28905507926.1954,37348269040.9027,49293062930.4651,52956236298.6285,64237667185.0303,83176277231.4325,90881156804.3051,92774657769.3512,89210530677.4557,107639984288.54,98429979465.6182,113902234012.834,82948293880.9877,73625384340.8139,65086024470.632,77440654017.6305,100206466191.484,105875385788.852,95185136277.8423
Argentina,ARG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.8,..,..,..,..,..,42.8,45.3,..,..,..,46.8,45.5,44.8,45.9,48.9,49.5,49.1,50.7,49.8,51,53.3,53.8,51,48.5,47.8,46.4,46.3,45,43.8,43.7,42.7,41.4,41.1,41.8,..,42.3,41.4,41.7,43.3,42.7,42.4,40.7,42.4,42.4
Argentina,ARG,GNI (constant 2015 US$),NY.GNP.MKTP.KD,150436038883.329,161803437032.104,149854359255.968,145348987680.087,163448249927.481,183010445182.667,180608277994.066,181448506398.138,186234363897.885,204167412241.394,202735339379.722,224551248032.797,223703366165.708,235697333046.079,246409208627.313,248652979779.836,241099804737.973,252845280617.995,239908519865.602,266600921935.277,278108348041.324,258923743314.386,241777294104.744,253547269557.138,259190763429.73,245029670220.509,259640026727.772,265514786351.495,264503453963.869,237198555582,232253887479.263,261459048996.456,294905373989.257,322982905052.162,342939653439.548,324860423411.672,346566281037.251,378084325686.517,389353501293.226,370107776344.985,368866570100.782,345893915406.511,309515774290.325,338118996984.835,339909145159.548,365561506633.565,434349774911.364,480489131469.697,510793743998.68,474163524840.415,527629364010.477,577493355634.403,574301774173.08,586531752822.364,567198707511.111,583615452086.538,572750031270.023,595624066132.356,571747054648.443,547247315557.783,498237537649.532,565509058830.556,600491554776.682,589002808442.013,559491898313.356
Argentina,ARG,GNI (constant LCU),NY.GNP.MKTP.KN,190843942480.643,205264682979.812,190106020675.667,184390482828.062,207351301185.974,232168003977.326,229120602170.064,230186520299.84,236257884051.384,259007842585.094,257191107493.758,284866882840.245,283791255487.422,299006864343.008,312596005498.673,315442465269.553,305860468070.374,320760839948.639,304349197876.42,338211318170.654,352809698865.76,328472009385.242,306719934609.795,321651386773.179,328810752494.354,310845915890.41,329380690254.261,336833440911.879,335550459377.365,300911323071.265,294638491361.595,331688311378.776,374118493471.415,409737795620.97,435055030570.88,412119625190.988,439655789230.788,479639744836.08,493935879706.787,469520652795.175,467946052088.898,438802822689.584,392653323392.314,428939520683.813,431210511982.326,463753231359.806,551018386783.985,609551014832.915,647995604130.197,601526317315.786,669353359366.289,732611078859.369,728562221994.031,744077236608.938,719551234629.997,740377602305.778,726593672864.887,755611792631.739,725321291498.698,694240794880.234,632066735356.071,717407737513.23,761786714078.476,747212030638.634,709774336340.444
